quote,author,tags,likes
"Many fervor, many faiths,
thus the world is made.
World without secularism
is world of the dead.","Abhijit Naskar,","cultural-integration, faith, humanism, interfaith, interfaith-poetry, religious-freedom, religious-harmony, secular-ethics, secularism, theology",0
"Everybody has imaginary friends,
My imaginary friend is my late teacher,
And I find it therapeutic to talk to him,
Whenever I hit rock bottom during disaster.

Quite like air, water and food,
It's something we humans need to survive.
Last thing this world needs is more war
to prove whose imaginary friend
bears the greatest of might.","Abhijit Naskar,","agnostic, faith, freedom-of-religion, fundamentalism, god, humanism, intolerance, religious-harmony, spirituality, theology",0
"Even when I can't see the sun, the Son is always in my vision.",Jen Selinsky,"faith, jesus",0
"I am with you.
I will carry you, no matter what.
Ask Me, and I will move mountains for you.
I will fill the empty spaces in your heart.
That is My promise to you.","Stefanie Lozinski,","faith, god-s-healing, god-s-love, god-s-peace, god-s-promises, healing",0
"It is tempting to idolize certain aspects of education. We value good grades, high test scores, elite college degrees, and lucrative careers. But out obsession keeps us from remembering what education is for. Education is for love","Sarah Mackenzie,","faith, homeschooling, parenting",0
"Well, you don’t see yourself as a bad cat owner any more. You looked after him as well as he could have been looked after.","Matt Haig,","destiny, faith",0
"The dogmas of the quiet past, are inadequate to the stormy present. The occasion is piled high with difficulty, and we must rise with the occasion. As our case is new, so we must think anew, and act anew. We must disenthrall ourselves, and then we shall save our country. Fellow citizens, we cannot escape history. We of this Congress and this administration, will be remembered in spite of ourselves. No personal significance of insignificance, can spare one or another of us. The fiery trial through which we pass, will light us down, in honor of dishonor, to the latest generation. We SAY we are for the Union. The world will not forget that we say this. We know how to save the Union. The world knows we do know how to save it. We-even we here- hold the power, and bear the responsibility. In GIVING freedom to the slave, we assure freedom to the free- honorable alike in what we give, and what we preserve. We shall nobly save, or meanly lose, the last best hope on earth. Other means may succeed; this could not fail. The way is plain, peaceful, generous, just- a way which, if followed, the world will forever applaud, and God must forever bless.",Abraham Lincoln (second message to congress 1862),"action, counterculture, equality, faith, inspirational, liberty, political",0
"Why, if nobody believed anything except what they understood, how limited we'd be!","Sylvia Engdahl,","faith, magic",0
"Even if a mirror shatters terribly, it will continue to show reflection through those pieces. It's a gentle reminder that experiences can break your life, but can never change your true purpose.","Mithila Aich,","dreams, faith, goals, inspiring, purpose",0
"The more you ask for,"" she'd say, ""the better. Because it means you put your faith in something greater than yourself.","Sabaa Tahir,",faith,5
"And there’s humanity in a glimpse—we’ve always got a copper for a stone idol, but none for the beggar in its shadow.","Christopher Buehlman,","faith, greed, humanity-and-society, wealth, worship",2
Fighting to hold on to what God said to let go of is an outright denial of His omniscience.,Andrena Sawyer,"disobedience, faith, fighting-god, god-s-omniscience, letting-go, singleness, trusting-god",1
"In this impermanent world, keep immense trust in the divine. Where there is the divine, there is Jaya or victory. There is no second thoughts to this.",Sri Devi Om,"faith, faith-in-god, religion, religion-and-philoshophy, religion-spiritualityion",1
The fortitude of life is faith in God.,Lailah Gifty Akita,"faith, fortitude, god",0
I'll put my faith into nutrition!,Steven Magee,"diet, drink, faith, food, nutrients, nutrition, nutritonal, supplement, supplements, water",0
"...the free will defense, put simply, goes like this: ""To create creatures capable of moral good, therefore, He must create creatures capable of moral evil; and He can't give these creatures the freedom to perform evil and at the same time prevent them from doing so... The fact that free creatures sometimes go wrong, however, counts neither against God's omnipotence nor against His goodness; for her could have forestalled the occurrence of moral evil only by removing the possibility of moral good."" (Alvin Plantiga)","Kayleigh McEnany,","evil, faith, faith-in-god, free-will",0
"...the free will defense, put simply, goes like this: ""To create creatures capable of moral good, therefore, He must create creatures capable of moral evil; and He can give these creatures the freedom to perform evil and at the same time prevent them from doing so... The fact that free creatures sometimes go wrong, however counts neither against God's omnipotence nor against His goodness; for He could have forestalled the occurrence of moral evil only by removing the possibility of moral good.","Kayleigh McEnany,","creator, faith, faith-in-god, free-will",0
