quote,author,tags,likes
"Speak to yourself with clarity,
Speak to yourself with confidence,
Speak to yourself with faith and all the intelligence.",Aisha S. Kingu.,"changequotes, clarity, confidence, faith, hope, hope-quotes, intelligence, speak",0
"Every one of the great revolutionists, from Isaiah to Shelley, have been optimists. They have been indignant, not about the badness of existence, but about the slowness of men in realizing its goodness. The prophet who is stoned is not a brawler or a marplot. He is simply a rejected lover. He suffers from an unrequited attachment to things in general.",GK Chesterton,"hope, isaiah, love, optimism, revolution, shelley",0
"Why did her family think pachinko was so terrible? Her father, a traveling salesman, had sold expensive life insurance policies to isolated housewives who couldn't afford them, and Mozasu created spaces where grown men and women could play pinball for money. Both men had made money from chance and fear and loneliness. Every morning, Mozasu and his men tinkered with the machines to fix the outcomes - there could only be a few winners and a lot of losers. And yet we played on, because we had hope that we might be the lucky ones. How could you get angry at the ones who wanted to be in the game? Etsuko had failed in this important way - she had not taught her children to hope, to believe in the perhaps-absurd possibility that they might win. Panchinko was a foolish game, but life was not.","Min Jin Lee,","hope, life, occupation",0
"Patience is one of the hardest skills in life to acquire; and waiting is one of the hardest tasks to comply with when you have a desire.

Wait. Hope. Pray.","Bella Coronel,","faith, hope, inspirational, inspirational-quotes, life-quotes, motivational-quotes, patience",0
"God,' he said, 'God of the green pastures and the still waters. I'm not praying for help, because I'm David and that's something that can't be altered. But I want you to know that I've found out that green pastures and still waters are not enough to live by, and nor is freedom. Not when you know there's love and you haven't anyone you belong to because you're different and are only a boy who's run away. I'm saying this to tell you you needn't help me any more to escape from them. It doesn't matter. Thank you for the times you helped me when I still thought life might be a little worth living. I am David. Amen,","Anne Holm,","hope, love, prayer",0
"When you break a promise, you break someone's hope too.",Garima Soni - words world,"garima-soni, hope, hope-quotes, hopeful-quotes, promise, promises, promises-quotes",0
"When hope disappears, depression sets in.",Lailah Gifty Akita,"dispression, hope, motivational",0
"In Christian counseling, we acknowledge that brokenness does not define us but serves as a canvas for God's redemption to shine through.","Justin Ho Guo Shun,","canvas, christian, counseling, god, hope, redemption, theology",0
"What drives a teacher is never what lies behind. At the heart of teaching is hope, and hope looks forward.","Shawn Davis,","advice, hope, inspiration, life, meaning, motivation, purpose, quote, teacher, teaching",0
"A teacher casts his work into the wind, knowing not where it will be blown, in hopes that a seed will land somewhere it can take root and outlive the one who cast it.","Shawn Davis,","hope, inspiration, learning, life-lessons, meaning, motivation, purpose, quote, teacher, teaching",0
"The first thing we are given, life itself, is the privilege of all privileges. Whatever else life brings us, having it at all should fill us with humility and gratitude.",Shawn Davis,"advice, gratitude, hope, humility, inspiration, life, meaning, motivation, privilege, purpose",0
"When everyone we know is a king or a queen, it is easy not to notice each other’s crowns, except when it benefits our self-pity or vanity to compare them.","Shawn Davis,","hope, inspiration, life, meaning, motivation, opportunity, pity, privilege, purpose, vanity",0
"You have but one life. You could spend it taking stock of what others have and resenting it, or you could spend it taking stock of what you have and doing something with it.","Shawn Davis,","despair, gratitude, hope, inspiration, meaning, motivation, opportunity, persevere, purpose, thankfulness",0
"A woman in labor never asks, “Why me?” because she knows both the cause of her suffering and its effect, and that sense of reason and purpose gives her the capacity to endure it.","Shawn Davis,","despair, hope, inspiration, life, meaning, motivation, pain, purpose, quote, suffering",0
"Hri Sora stood transfixed upon her roof, watching the scene being played out on the streets of Etalpalli. She could not believe her eyes. The fire in he breast flared in her fury at such a picture of tenderness enacted in this place of death. She gnashed her teeth and tore at her own hair, leaving lines of blood streaming through the lank strands.
""I must be mistaken!"" she raged. ""How can a woman of the Land be. . . be compassionate to one of them? The little monsters! The little fiends! They have his eyes, yet she stretches out her hand to them?","Anne Elisabeth Stengl,","compassion, death, etalpalli, goldstone-wood, hope, kindness",0
"Emma smiled. “Hope is a beautiful and fragile thing.”
Unless your hope is in something so much bigger than your plans.
Tears gathered into Kate’s eyes. The words flowed into her heart, bringing with them warmth and truth. Her hopes and dreams were like butterflies. Yet, God’s plans were moving forward, unchanging like the rocks around her. God wasn’t fragile, which meant her ultimate hope wasn’t either.","Sarah Holman,","hope, hope-quotes, hopeful, hopeful-and-encouraging",0
"Emma smiled. “Hope is a beautiful and fragile thing.”
Unless your hope is in something so much bigger than your plans.
Tears gathered into Kate’s eyes[.] Her hopes and dreams were like butterflies. Yet, God’s plans were moving forward, unchanging like the rocks around her. God wasn’t fragile, which meant her ultimate hope wasn’t either.","Sarah Holman,","christian-life, christianity, dreams, hope, hope-quotations, hope-quotes, hopeful, hopeful-and-encouraging",0
"Because the winter glass that is bitten by frost, does clear out when the sun shines . And there is sunshine always at last!",Javid Ahmad Tak,"encouragement-quotes, encouraging-quotes, hope, hope-quotations, hope-quotes, hopeful-and-encouraging",0
"Biology has, for a long time, been her favourite way of knowing the world.","Sally Ann Hunter,","deep-waters, discovery, fantacy, hope, interactions, life, past-issues, poems, poetic, understanding",15
