,quote,author,tags,likes
2197,"Sonnet 1412

The Catholic Church is one of the
ghastliest invading forces in history,
alongside the British, French and Spaniards.
But don't confuse the Vatican with Jesus -
Jesus was rejuvenation, Vatican, disaster.

Jesus was a spirit of love and light,
the answer of his time to bigotry.
Yet he ended up as institutional excuse
in new exploits of counterfeit piety.

You say, Jesus died for your sins,
Yet you killed more people in his name.
Vatican is the epitome of unholiness,
Slaves to Vatican are clinically insane.

Not just Vatican, but every religious
institution is a septic tank of prejudice.
Till you cut ties to all authoritarianism,
you'll never sense the spark of holiness.","Abhijit Naskar,","bigotry, catholic, catholic-church, catholicism, faith, fundamentalism, holiness, jesus-christ, persecution, vatican",0
2198,"Protect the seedling of
hope! Hold it while they whip you like they whipped me. Your tears will water it. It will take root in your stomach; it will not abandon
you. Your belly will seem a little warmer, the lashings of today a little
tamer, and the dawn not so far away.","Vladimir Hlocky,","daydream, dreamer, faith, hope, imagination, lucid-dreaming, neville-goddard, nonduality, spirituality",0
2199,"Whatever may be the meaning of faith, it must always mean a certainty about something we cannot prove. (Heretics)",G.K. Chesterton,faith,0
2200,Islam tends its adherents down the garden path to the plentiful paradise.,BS Murthy,"believers, faith, faithful, islam, muhammad, paradise, semitic-faiths",0
2201,Islam tends its adherents down the garden path to plentiful paradise.,BS Murthy,"allah, belief, believers, faith, faithful, hereafter, islam, muhammad, paradise, semitic-faiths",0
2202,Your next stop is not your last stop. It's just on the way to your best stop.,Niedria D. Kenny,"blind-faith, faith, god, inspirational, jesus, religion, trust",0
2203,"DAMAGE: Severe. Irreparable. Cat 5, Code Red, Level 10, Rector Scale, Broken. NO MORE",Niedria D. Kenny,"faith, healed, healing, journey, journey-to-yourself, mental-health, respect, self-care",0
2204,Don't miss your blessing trying to take mine from me.,Niedria D. Kenny,"blessed, blessings, courage, faith, favor, grace, love, mercy, wisdom",0
2205,"Apparently, women mansplain also. She wants the advice I gave myself to be the advice she gave me so bad. Sorry, you don't get the credit for GOD's work.",Niedria D. Kenny,"advice, faith, faithful, favor, godly, grace, inspirational, religion, wisdom",0
2206,Have you ever felt terrible but one hundred percent better than yesterday? Small steps matter.,Niedria D. Kenny,"anxiety, anxiety-and-depression, anxiety-attacks, anxiety-disorder, courage, faith, mental-health, ptsd",0
2207,"Who: God
What: Sovereign
When: On Time
Where: Everywhere, all at once
Why: Because he loves you",Niedria D. Kenny,"christian, faith, faithful, god, jesus, prayer, praying, trust",0
2208,Don't watch me. Watch GOD.,Niedria D. Kenny,"believer-in-christ-almighty, believers-in-god, courage, faith, hope, miracles, possibilities, wisdom",0
2209,"Surely it is the unseen work of the Lord in our lives, that eventually promotes us to the place of our destiny.","Lori Querin,","believe-in-god, faith, inspirational, trust-god, you-re-not-alone",0
2210,"Behold, I stand at the door and knock. If anyone hears my voice and opens the door, I will come in to him and eat with him, and he with me.",Revelation 3:20 (ESV),"bible, biblical, christ, christian, faith, god, holy, holy-spirit, jesus, religion",0
2211,"I think there was always a yearning in me for something else, something beyond myself, from which I felt excluded. Even in the most chaotic times, when I was struggling with addiction, I always felt desirous of those who had a religious dimension to their lives. I had a kind of spiritual envy, a longing for a belief in the face of the impossibility of belief that addressed a fundamental emptiness inside me. There was always a yearning.
As I’ve gotten older, I have come to see that maybe the search is the religious experience - the desire to believe and the longing for meaning, the moving towards the ineffable. Maybe that is what is essentially important, despite the absurdity of it. Or, indeed, because of the absurdity of it. 
When it comes down to it, maybe faith is just a decision like any other. And perhaps God is the search itself.",Kurt Vile,"absurdity, faith, god, ineffable, journey, religion, search, spirituality, truth, wisdom",0
2212,"You're responsibility as a Christian is not to test GOD but to trust GOD. Don't dare him to bring you through a situation that you are walking into without his guidance and confirmation based off knowing he loves you, but rather tap into your gift of discernment that he as bestowed upon you to make the right decisions.",Niedria Dionne Kenny,"blind-faith, christian, christianity, discernment, faith, god, jesus, religion, trust",0
2213,"Anytime you hear words that exalt your past above what God has already done for you, that is the voice of condemnation and not the Holy Ghost.","IyanuOluwa Olorode,","christian-life, faith, guilty-conscience, holy-spirit, justified-by-grace, salvation-by-grace, shame",0
2214,Our adversary was not likened to a lion because Apostle Peter wanted to prove he was a bad guy at metaphors abi simile. He is actually looking for believers who will stray out of the herd church so he can devour them.,"IyanuOluwa Olorode,","believer, christian-fiction, christian-life, faith, life-in-christ, spiritual-warfare, truth",0
2215,"Optimism and faith is not enough; terrible things do happen, but that doesn't mean that you have to live in a constant state of fear. If you do, the bad things might still happen anyway, but you wouldn't have enjoyed all the pleasures of being alive.","Natasha Lunn,","belief, faith, gratitude, life, life-lessons, life-philosophy, optimism, positive-attitude, positive-thinking, positivity",0
2216,Life is filled with miracles.,Laurie E. Smith,"creative-process, creativity, faith, inspiration, life, miracles, synchronicities, trust",0
2217,"There are certain levels of faith - relevant and necessary ones - which are too advanced for most adults, but not too advanced for children.",Criss Jami,"adults, belief, children, faith, faith-in-god, faith-of-a-child, innocence, mind-of-a-child, purity, wonder-of-the-unknown",0
2218,Everything we ever need to heal ourselves grows out of God's good earth.,"Angela Jackson-Brown,","faith, healing",0
2219,Hope carries its own faith.,Anthony T. Hincks,"anthony-t-hincks, belief, enlightenment, faith, hincks, hope, philosophy, religion, trust",0
2220,We may with confidence approach the throne. We may walk in the garden with Him once again.,"Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",86
2221,"Jesus is telling us that redemption is more than having our sins forgiven; it is an intimate relationship He came to restore between us and God. If we are going to live out the first and greatest commandment of loving God completely (Matt. 22:36-37), this is the type of experiential intimacy which ought to be the objective of our lives.","Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",77
2222,I feel his love most strongly when I am confident in his love.,"Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",72
2223,"I will lift up mine eyes unto the hills,” he said, “from whence cometh my help.","Nevil Shute,","faith, help, psalm",2
2224,Perhaps one of the greatest lies the enemy traps us into believing is that a blissful marriage just happens naturally.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
2225,"People have an inherent desire to be deceived, often going to extremes to preserve their own beliefs. Most humans are naturally inclined to believe, with doubt being a rare quality among us. The ability to question and tolerate a continuous state of uncertainty is a privilege of the few, often accompanied by an innate pessimism, typical of serious intellectuals. Over time, they develop a mordant and ironic sense of humor—understanding the tragic fate of humanity, yet unable to do much about it, much like Cassandra at the gates of Troy.",Geverson Ampolini,"doubts, faith, genious, intelectuals, truth",0
